DATE,TempF,humid
7/12/2017 23:35,78,74
7/12/2017 23:55,78,74
7/13/2017 0:15,76,70
7/13/2017 0:35,78,74
7/13/2017 0:55,77,79
7/13/2017 1:15,77,79
7/13/2017 1:35,77,79
7/13/2017 1:55,77,79
7/13/2017 2:10,77,79
7/13/2017 2:35,77,79
7/13/2017 2:55,77,79
7/13/2017 3:15,77,79
7/13/2017 3:35,77,79
7/13/2017 3:55,77,79
7/13/2017 4:15,77,84
7/13/2017 4:35,77,84
7/13/2017 4:55,77,84
7/13/2017 5:15,77,84
7/13/2017 5:35,77,84
7/13/2017 5:55,77,84
7/13/2017 6:15,77,79
7/13/2017 6:35,77,79
7/13/2017 6:55,77,79
7/13/2017 7:15,77,79
7/13/2017 7:35,79,79
7/13/2017 7:55,79,79
7/13/2017 8:15,80,75
7/13/2017 8:35,80,70
7/13/2017 8:55,81,66
7/13/2017 9:15,81,66
7/13/2017 9:35,81,63
7/13/2017 9:55,81,63
7/13/2017 10:15,83,63
7/13/2017 10:35,81,59
7/13/2017 10:55,82,56
7/13/2017 11:15,82,53
7/13/2017 11:35,82,53
7/13/2017 11:55,82,53
7/13/2017 12:15,81,50
7/13/2017 12:35,81,47
7/13/2017 12:55,81,47
7/13/2017 13:15,81,47
7/13/2017 13:35,81,47
7/13/2017 13:55,81,47
7/13/2017 14:15,80,44
7/13/2017 14:35,82,45
7/13/2017 14:55,80,42
7/13/2017 15:15,80,42
7/13/2017 15:35,80,42
7/13/2017 15:55,80,42
7/13/2017 16:15,80,44
7/13/2017 16:35,80,44
7/13/2017 16:55,80,44
7/13/2017 17:15,80,47
7/13/2017 17:35,81,50
7/13/2017 17:55,82,56
7/13/2017 18:15,81,59
7/13/2017 18:35,81,59
7/13/2017 18:55,81,63
7/13/2017 19:15,81,63
7/13/2017 19:35,80,59
7/13/2017 19:55,79,63
7/13/2017 20:15,81,66
7/13/2017 20:35,81,66
7/13/2017 20:55,81,66
7/13/2017 21:15,79,63
7/13/2017 21:35,79,66
7/13/2017 21:55,79,66
7/13/2017 22:15,79,66
7/13/2017 22:35,79,66
7/13/2017 22:55,79,66
7/13/2017 23:15,78,70
7/13/2017 23:35,78,70
7/13/2017 23:55,78,74
7/14/2017 0:15,78,74
7/14/2017 0:35,78,74
7/14/2017 0:55,78,74
7/14/2017 1:15,77,79
7/14/2017 1:35,76,74
7/14/2017 1:55,76,74
7/14/2017 2:15,76,74
7/14/2017 2:35,76,74
7/14/2017 2:55,76,74
7/14/2017 3:15,76,74
7/14/2017 3:35,76,74
7/14/2017 3:55,76,74
7/14/2017 4:15,76,74
7/14/2017 4:35,75,79
7/14/2017 4:55,75,79
7/14/2017 5:15,75,79
7/14/2017 5:35,75,79
7/14/2017 5:55,77,84
7/14/2017 6:15,77,84
7/14/2017 6:35,77,79
7/14/2017 6:55,77,79
7/14/2017 7:15,77,79
7/14/2017 7:35,77,79
7/14/2017 7:55,78,74
7/14/2017 8:15,78,74
7/14/2017 8:35,79,66
7/14/2017 8:55,79,63
7/14/2017 9:15,79,63
7/14/2017 9:35,79,63
7/14/2017 9:55,80,59
7/14/2017 10:15,80,56
7/14/2017 10:35,80,56
7/14/2017 10:55,80,53
7/14/2017 11:15,81,50
7/14/2017 11:35,81,50
7/14/2017 11:55,81,50
7/14/2017 12:15,81,47
7/14/2017 12:35,81,47
7/14/2017 12:55,81,47
7/14/2017 13:15,81,47
7/14/2017 13:35,82,45
7/14/2017 13:55,80,42
7/14/2017 14:15,80,42
7/14/2017 14:35,80,42
7/14/2017 14:55,80,40
7/14/2017 15:15,80,40
7/14/2017 15:35,80,40
7/14/2017 15:55,79,37
7/14/2017 16:15,78,35
7/14/2017 16:35,79,37
7/14/2017 16:55,79,37
7/14/2017 17:15,78,39
7/14/2017 17:35,77,44
7/14/2017 17:55,79,47
7/14/2017 18:15,79,47
7/14/2017 18:35,79,53
7/14/2017 18:55,79,53
7/14/2017 19:15,78,56
7/14/2017 19:35,78,59
7/14/2017 19:55,78,59
7/14/2017 20:15,77,62
7/14/2017 20:35,77,66
7/14/2017 20:55,76,70
7/14/2017 21:15,76,74
7/14/2017 21:35,76,74
7/14/2017 21:55,76,74
7/14/2017 22:15,75,79
7/14/2017 22:35,76,74
7/14/2017 22:55,76,74
7/14/2017 23:15,76,74
7/14/2017 23:35,76,74
7/14/2017 23:55,75,79
7/15/2017 0:15,75,79
7/15/2017 0:35,75,79
7/15/2017 0:55,75,79
7/15/2017 1:15,75,79
7/15/2017 1:35,75,84
7/15/2017 1:55,76,89
7/15/2017 2:15,76,89
7/15/2017 2:35,76,89
7/15/2017 2:55,76,89
7/15/2017 3:15,76,89
7/15/2017 3:35,76,89
7/15/2017 3:55,76,89
7/15/2017 4:15,76,94
7/15/2017 4:35,76,94
7/15/2017 4:55,76,94
7/15/2017 5:15,75,100
7/15/2017 5:35,75,100
7/15/2017 5:55,76,94
7/15/2017 6:15,78,94
7/15/2017 6:35,79,100
7/15/2017 6:55,79,100
7/15/2017 7:15,79,100
7/15/2017 7:35,79,100
7/15/2017 7:55,80,94
7/15/2017 8:15,80,94
7/15/2017 8:35,80,94
7/15/2017 8:55,78,84
7/15/2017 9:15,80,84
7/15/2017 9:35,81,79
7/15/2017 9:55,79,66
7/15/2017 10:15,79,63
7/15/2017 10:35,79,59
7/15/2017 10:55,78,56
7/15/2017 11:15,79,63
7/15/2017 11:35,79,63
7/15/2017 11:55,79,63
7/15/2017 12:15,79,53
7/15/2017 12:35,80,47
7/15/2017 12:55,79,53
7/15/2017 13:15,76,49
7/15/2017 13:35,77,47
7/15/2017 13:55,78,42
7/15/2017 14:15,78,52
7/15/2017 14:35,77,47
7/15/2017 14:55,78,42
7/15/2017 15:15,78,42
7/15/2017 15:35,77,47
7/15/2017 15:55,77,44
7/15/2017 16:15,78,42
7/15/2017 16:35,75,41
7/15/2017 16:55,78,52
7/15/2017 17:15,77,55
7/15/2017 17:35,77,62
7/15/2017 17:55,78,59
7/15/2017 18:15,77,62
7/15/2017 18:35,77,66
7/15/2017 18:55,76,70
7/15/2017 19:15,76,70
7/15/2017 19:35,76,74
7/15/2017 19:55,75,70
7/15/2017 20:15,75,70
7/15/2017 20:35,75,70
7/15/2017 20:55,75,70
7/15/2017 21:15,75,70
7/15/2017 21:35,75,70
7/15/2017 21:55,75,79
7/15/2017 22:15,75,79
7/15/2017 22:35,75,79
7/15/2017 22:55,75,79
7/15/2017 23:15,75,84
7/15/2017 23:35,75,84
7/15/2017 23:55,75,84
7/16/2017 0:15,75,84
7/16/2017 0:35,75,84
7/16/2017 0:55,75,84
7/16/2017 1:15,75,84
7/16/2017 1:35,75,84
7/16/2017 1:55,75,84
7/16/2017 2:15,75,84
7/16/2017 2:35,75,84
7/16/2017 2:55,74,89
7/16/2017 3:15,73,89
7/16/2017 3:35,73,89
7/16/2017 3:55,72,83
7/16/2017 4:15,73,89
7/16/2017 4:35,73,89
7/16/2017 4:55,72,94
7/16/2017 5:15,72,94
7/16/2017 5:35,72,94
7/16/2017 5:55,73,89
7/16/2017 6:15,73,89
7/16/2017 6:35,74,83
7/16/2017 6:55,74,79
7/16/2017 7:15,74,79
7/16/2017 7:35,75,74
7/16/2017 7:55,75,74
7/16/2017 8:15,75,70
7/16/2017 8:35,75,70
7/16/2017 8:55,75,70
7/16/2017 9:15,76,62
7/16/2017 9:35,76,55
7/16/2017 9:55,76,55
7/16/2017 10:15,76,55
7/16/2017 10:35,76,55
7/16/2017 10:55,77,59
7/16/2017 11:15,77,55
7/16/2017 11:35,77,55
7/16/2017 11:55,78,52
7/16/2017 12:15,77,55
7/16/2017 12:35,78,52
7/16/2017 12:55,78,52
7/16/2017 13:15,78,56
7/16/2017 13:35,77,55
7/16/2017 13:55,79,53
7/16/2017 14:15,78,59
7/16/2017 14:35,77,62
7/16/2017 14:55,79,66
7/16/2017 15:15,79,63
7/16/2017 15:35,78,59
7/16/2017 15:55,78,59
7/16/2017 16:15,78,59
7/16/2017 16:35,77,55
7/16/2017 16:55,77,55
7/16/2017 17:15,76,52
7/16/2017 17:35,76,52
7/16/2017 17:55,74,52
7/16/2017 18:15,74,55
7/16/2017 18:35,73,58
7/16/2017 18:55,74,66
7/16/2017 19:15,74,70
7/16/2017 19:35,74,70
7/16/2017 19:55,74,79
7/16/2017 20:15,74,79
7/16/2017 20:35,74,79
7/16/2017 20:55,75,84
7/16/2017 21:15,75,84
7/16/2017 21:35,75,79
7/16/2017 21:55,74,79
7/16/2017 22:15,74,79
7/16/2017 22:35,74,83
7/16/2017 22:55,74,83
7/16/2017 23:15,74,83
7/16/2017 23:35,74,79
7/16/2017 23:55,74,83
7/17/2017 0:15,74,83
7/17/2017 0:35,73,74
7/17/2017 0:55,74,79
7/17/2017 1:15,74,79
7/17/2017 1:35,74,83
7/17/2017 1:55,74,83
7/17/2017 2:15,74,83
7/17/2017 2:35,74,83
7/17/2017 2:55,73,89
7/17/2017 3:15,73,89
7/17/2017 3:35,73,89
7/17/2017 3:55,73,89
7/17/2017 4:15,73,89
7/17/2017 4:35,73,89
7/17/2017 4:55,73,89
7/17/2017 5:15,74,94
7/17/2017 5:35,74,94
7/17/2017 5:55,74,94
7/17/2017 6:15,74,94
7/17/2017 6:35,73,89
7/17/2017 6:55,74,83
7/17/2017 7:15,74,83
7/17/2017 7:35,74,89
7/17/2017 7:55,75,84
7/17/2017 8:15,75,84
7/17/2017 8:35,75,84
7/17/2017 8:55,75,84
7/17/2017 9:15,75,84
7/17/2017 9:35,75,79
7/17/2017 9:55,75,79
7/17/2017 10:15,75,79
7/17/2017 10:35,75,79
7/17/2017 10:55,76,74
7/17/2017 11:15,76,74
7/17/2017 11:35,76,66
7/17/2017 11:55,76,66
7/17/2017 12:15,77,66
7/17/2017 12:35,76,62
7/17/2017 12:55,77,62
7/17/2017 13:15,77,59
7/17/2017 13:35,77,62
7/17/2017 13:55,78,59
7/17/2017 14:15,77,62
7/17/2017 14:35,77,62
7/17/2017 14:55,77,62
7/17/2017 15:15,77,62
7/17/2017 15:35,77,66
7/17/2017 15:55,77,66
7/17/2017 16:15,77,62
7/17/2017 16:35,77,62
7/17/2017 16:55,77,66
7/17/2017 17:15,77,66
7/17/2017 17:35,77,66
7/17/2017 17:55,76,62
7/17/2017 18:15,76,66
7/17/2017 18:35,76,70
7/17/2017 18:55,76,66
7/17/2017 19:15,76,74
7/17/2017 19:35,75,70
7/17/2017 19:55,76,74
7/17/2017 20:15,76,74
7/17/2017 20:35,75,79
7/17/2017 20:55,75,79
7/17/2017 21:15,75,79
7/17/2017 21:35,75,79
7/17/2017 21:55,75,84
7/17/2017 22:15,75,84
7/17/2017 22:35,75,84
7/17/2017 22:55,75,84
7/17/2017 23:15,75,84
7/17/2017 23:35,75,84
7/17/2017 23:55,75,84
7/18/2017 0:15,76,89
7/18/2017 0:35,76,94
7/18/2017 0:55,74,89
7/18/2017 1:15,74,89
7/18/2017 1:35,76,94
7/18/2017 1:55,76,94
7/18/2017 2:15,75,100
7/18/2017 2:35,75,100
7/18/2017 2:55,75,100
7/18/2017 3:15,75,100
7/18/2017 3:35,75,100
7/18/2017 3:55,76,94
7/18/2017 4:15,76,94
7/18/2017 4:35,76,94
7/18/2017 4:55,74,94
7/18/2017 5:15,75,100
7/18/2017 5:35,75,100
7/18/2017 5:55,75,100
7/18/2017 6:15,76,94
7/18/2017 6:35,76,94
7/18/2017 6:55,76,89
7/18/2017 7:15,76,89
7/18/2017 7:35,76,89
7/18/2017 7:55,76,89
7/18/2017 8:15,76,89
7/18/2017 8:35,77,84
7/18/2017 8:55,77,84
7/18/2017 9:15,77,84
7/18/2017 9:35,77,79
7/18/2017 9:55,77,79
7/18/2017 10:15,78,74
7/18/2017 10:35,78,74
7/18/2017 10:55,79,66
7/18/2017 11:15,79,66
7/18/2017 11:35,77,62
7/18/2017 11:55,79,66
7/18/2017 12:15,78,59
7/18/2017 12:35,77,55
7/18/2017 12:55,78,56
7/18/2017 13:15,78,59
7/18/2017 13:35,77,55
7/18/2017 13:55,78,52
7/18/2017 14:15,78,52
7/18/2017 14:35,78,52
7/18/2017 14:55,76,52
7/18/2017 15:15,78,59
7/18/2017 15:35,79,66
7/18/2017 15:55,77,66
7/18/2017 16:15,77,66
7/18/2017 16:35,77,66
7/18/2017 16:55,78,59
7/18/2017 17:15,78,59
7/18/2017 17:35,77,62
7/18/2017 17:55,77,66
7/18/2017 18:15,76,66
7/18/2017 18:35,76,66
7/18/2017 18:55,75,70
7/18/2017 19:15,75,70
7/18/2017 19:35,75,74
7/18/2017 19:55,75,74
7/18/2017 20:15,75,74
7/18/2017 20:35,74,79
7/18/2017 20:55,74,79
7/18/2017 21:15,74,79
7/18/2017 21:35,75,84
7/18/2017 21:55,75,84
7/18/2017 22:15,75,84
7/18/2017 22:35,75,84
7/18/2017 22:55,74,79
7/18/2017 23:15,75,84
7/18/2017 23:35,74,83
7/18/2017 23:55,74,94
7/19/2017 0:15,74,89
7/19/2017 0:35,74,89
7/19/2017 0:55,74,89
7/19/2017 1:15,74,89
7/19/2017 1:35,74,89
7/19/2017 1:55,74,89
7/19/2017 2:15,74,94
7/19/2017 2:35,74,94
7/19/2017 2:55,74,94
7/19/2017 3:15,74,94
7/19/2017 3:35,74,94
7/19/2017 3:55,74,94
7/19/2017 4:15,73,100
7/19/2017 4:35,73,100
7/19/2017 4:55,73,100
7/19/2017 5:15,72,94
7/19/2017 5:35,72,94
7/19/2017 5:55,72,94
7/19/2017 6:15,73,100
7/19/2017 6:35,73,100
7/19/2017 6:55,74,94
7/19/2017 7:15,74,89
7/19/2017 7:35,75,84
7/19/2017 7:55,75,79
7/19/2017 8:15,75,70
7/19/2017 8:35,76,74
7/19/2017 8:55,76,66
7/19/2017 9:15,76,62
7/19/2017 9:35,77,62
7/19/2017 9:55,78,59
7/19/2017 10:15,77,59
7/19/2017 10:35,77,55
7/19/2017 10:55,77,55
7/19/2017 11:15,78,52
7/19/2017 11:35,78,52
7/19/2017 11:55,77,47
7/19/2017 12:15,77,47
7/19/2017 12:35,78,49
7/19/2017 12:55,77,47
7/19/2017 13:15,77,47
7/19/2017 13:35,77,44
7/19/2017 13:55,75,39
7/19/2017 14:15,77,39
7/19/2017 14:35,75,39
7/19/2017 14:55,77,39
7/19/2017 15:15,76,41
7/19/2017 15:35,77,44
7/19/2017 15:55,77,44
7/19/2017 16:15,77,44
7/19/2017 16:35,77,44
7/19/2017 16:55,77,44
7/19/2017 17:15,78,49
7/19/2017 17:35,78,52
7/19/2017 17:55,78,52
7/19/2017 18:15,76,49
7/19/2017 18:35,76,52
7/19/2017 18:55,77,55
7/19/2017 19:15,77,59
7/19/2017 19:35,76,62
7/19/2017 19:55,77,66
7/19/2017 20:15,78,74
7/19/2017 20:35,76,70
7/19/2017 20:55,76,70
7/19/2017 21:15,76,74
7/19/2017 21:35,76,70
7/19/2017 21:55,76,70
7/19/2017 22:15,76,74
7/19/2017 22:35,76,74
7/19/2017 22:55,77,79
7/19/2017 23:15,76,74
7/19/2017 23:35,75,79
7/19/2017 23:55,75,79
7/20/2017 0:15,75,79
7/20/2017 0:35,75,79
7/20/2017 0:55,75,79
7/20/2017 1:15,75,84
7/20/2017 1:35,75,84
7/20/2017 1:55,75,84
7/20/2017 2:15,75,84
7/20/2017 2:35,75,84
7/20/2017 2:55,75,84
7/20/2017 3:15,75,84
7/20/2017 3:35,74,89
7/20/2017 3:55,74,89
7/20/2017 4:15,74,89
7/20/2017 4:35,74,94
7/20/2017 4:55,74,94
7/20/2017 5:15,74,94
7/20/2017 5:35,74,94
7/20/2017 5:55,74,94
7/20/2017 6:15,75,100
7/20/2017 6:35,76,89
7/20/2017 6:55,76,89
7/20/2017 7:15,77,84
7/20/2017 7:35,77,79
7/20/2017 7:55,76,74
7/20/2017 8:15,76,70
7/20/2017 8:35,77,66
7/20/2017 8:55,78,59
7/20/2017 9:15,78,59
7/20/2017 9:35,78,59
7/20/2017 9:55,78,56
7/20/2017 10:15,79,53
7/20/2017 10:35,79,53
7/20/2017 10:55,79,50
7/20/2017 11:15,79,44
7/20/2017 11:35,78,42
7/20/2017 11:55,78,39
7/20/2017 12:15,78,39
7/20/2017 12:35,78,39
7/20/2017 12:55,79,44
7/20/2017 13:15,79,44
7/20/2017 13:35,80,44
7/20/2017 13:55,80,47
7/20/2017 14:15,80,47
7/20/2017 14:35,80,47
7/20/2017 14:55,80,44
7/20/2017 15:15,80,47
7/20/2017 15:35,80,47
7/20/2017 15:55,80,47
7/20/2017 16:15,80,47
7/20/2017 16:35,79,50
7/20/2017 16:55,79,50
7/20/2017 17:15,79,53
7/20/2017 17:35,79,53
7/20/2017 17:55,79,53
7/20/2017 18:15,79,59
7/20/2017 18:35,79,59
7/20/2017 18:55,79,63
7/20/2017 19:15,79,63
7/20/2017 19:35,79,63
7/20/2017 19:55,79,66
7/20/2017 20:15,79,66
7/20/2017 20:35,79,66
7/20/2017 20:55,79,66
7/20/2017 21:15,79,66
7/20/2017 21:35,78,70
7/20/2017 21:55,78,70
7/20/2017 22:15,78,70
7/20/2017 22:35,76,70
7/20/2017 22:55,76,70
7/20/2017 23:15,76,70
7/20/2017 23:35,76,66
7/20/2017 23:55,76,66
7/21/2017 0:15,76,66
7/21/2017 0:35,76,70
7/21/2017 0:55,76,74
7/21/2017 1:15,76,74
7/21/2017 1:35,76,74
7/21/2017 1:55,76,74
7/21/2017 2:15,76,74
7/21/2017 2:35,76,74
7/21/2017 2:55,75,79
7/21/2017 3:15,75,79
7/21/2017 3:35,75,79
7/21/2017 3:55,75,79
7/21/2017 4:15,75,79
7/21/2017 4:35,75,79
7/21/2017 4:55,75,84
7/21/2017 5:15,75,84
7/21/2017 5:35,75,84
7/21/2017 5:55,75,84
7/21/2017 6:15,75,84
7/21/2017 6:35,75,79
7/21/2017 6:55,77,84
7/21/2017 7:15,77,84
7/21/2017 7:35,77,79
7/21/2017 7:55,77,79
7/21/2017 8:15,78,74
7/21/2017 8:35,78,70
7/21/2017 8:55,79,66
7/21/2017 9:15,79,66
7/21/2017 9:35,79,63
7/21/2017 9:55,78,56
7/21/2017 10:15,80,53
7/21/2017 10:35,80,47
7/21/2017 10:55,80,47
7/21/2017 11:15,80,47
7/21/2017 11:35,81,50
7/21/2017 11:55,80,47
7/21/2017 12:15,80,47
7/21/2017 12:35,80,47
7/21/2017 12:55,80,44
7/21/2017 13:15,80,42
7/21/2017 13:35,78,39
7/21/2017 13:55,80,44
7/21/2017 14:15,80,44
7/21/2017 14:35,80,47
7/21/2017 14:55,80,44
7/21/2017 15:15,81,47
7/21/2017 15:35,81,47
7/21/2017 15:55,81,47
7/21/2017 16:15,81,50
7/21/2017 16:35,81,50
7/21/2017 16:55,82,53
7/21/2017 17:15,82,53
7/21/2017 17:35,82,56
7/21/2017 17:55,82,56
7/21/2017 18:15,81,59
7/21/2017 18:35,81,59
7/21/2017 18:55,82,67
7/21/2017 19:15,82,67
7/21/2017 19:35,81,66
7/21/2017 19:55,82,71
7/21/2017 20:15,82,71
7/21/2017 20:35,82,71
7/21/2017 20:55,81,75
7/21/2017 21:15,81,75
7/21/2017 21:35,81,75
7/21/2017 21:55,81,75
7/21/2017 22:15,80,75
7/21/2017 22:35,80,75
7/21/2017 22:55,80,75
7/21/2017 23:15,78,74
7/21/2017 23:35,78,74
7/21/2017 23:55,78,74
7/22/2017 0:15,78,74
7/22/2017 0:35,77,79
7/22/2017 0:55,77,79
7/22/2017 1:15,77,79
7/22/2017 1:35,77,79
7/22/2017 1:55,76,74
7/22/2017 2:15,75,79
7/22/2017 2:35,75,79
7/22/2017 2:55,75,79
7/22/2017 3:15,75,79
7/22/2017 3:35,75,79
7/22/2017 3:55,75,79
7/22/2017 4:15,75,79
7/22/2017 4:35,75,79
7/22/2017 4:55,75,74
7/22/2017 5:15,74,79
7/22/2017 5:35,75,84
7/22/2017 5:55,75,84
7/22/2017 6:15,75,84
7/22/2017 6:35,75,79
7/22/2017 6:55,75,79
7/22/2017 7:15,77,84
7/22/2017 7:35,77,79
7/22/2017 7:55,76,74
7/22/2017 8:15,76,70
7/22/2017 8:35,77,66
7/22/2017 8:55,77,62
7/22/2017 9:15,77,62
7/22/2017 9:35,78,59
7/22/2017 9:55,78,56
7/22/2017 10:15,78,56
7/22/2017 10:35,79,53
7/22/2017 10:55,78,49
7/22/2017 11:15,79,44
7/22/2017 11:35,79,44
7/22/2017 11:55,80,42
7/22/2017 12:15,80,42
7/22/2017 12:35,80,42
7/22/2017 12:55,80,42
7/22/2017 13:15,80,42
7/22/2017 13:35,80,40
7/22/2017 13:55,80,40
7/22/2017 14:15,80,37
7/22/2017 14:35,80,37
7/22/2017 14:55,80,37
7/22/2017 15:15,80,37
7/22/2017 15:35,83,45
7/22/2017 15:55,83,50
7/22/2017 16:15,81,50
7/22/2017 16:35,80,53
7/22/2017 16:55,80,53
7/22/2017 17:15,82,56
7/22/2017 17:35,80,56
7/22/2017 17:55,79,59
7/22/2017 18:15,79,63
7/22/2017 18:35,79,63
7/22/2017 18:55,79,66
7/22/2017 19:15,79,66
7/22/2017 19:35,79,66
7/22/2017 19:55,79,66
7/22/2017 20:15,77,62
7/22/2017 20:35,79,66
7/22/2017 20:55,78,70
7/22/2017 21:15,78,70
7/22/2017 21:35,78,70
7/22/2017 21:55,78,70
7/22/2017 22:15,78,70
7/22/2017 22:35,80,75
7/22/2017 22:55,78,70
7/22/2017 23:15,78,70
7/22/2017 23:35,79,66
7/22/2017 23:55,79,66
7/23/2017 0:15,79,66
7/23/2017 0:35,79,66
7/23/2017 0:55,78,70
7/23/2017 1:15,78,70
7/23/2017 1:35,78,70
7/23/2017 1:55,78,74
7/23/2017 2:15,78,74
7/23/2017 2:35,78,74
7/23/2017 2:55,78,74
7/23/2017 3:15,78,74
7/23/2017 3:35,77,79
7/23/2017 3:55,77,79
7/23/2017 4:15,77,79
7/23/2017 4:35,77,79
7/23/2017 4:55,77,79
7/23/2017 5:15,77,79
7/23/2017 5:35,77,79
7/23/2017 5:55,77,79
7/23/2017 6:15,77,79
7/23/2017 6:35,77,79
7/23/2017 6:55,78,74
7/23/2017 7:15,78,74
7/23/2017 7:35,78,74
7/23/2017 7:55,78,74
7/23/2017 8:15,78,70
7/23/2017 8:35,79,66
7/23/2017 8:55,79,63
7/23/2017 9:15,81,63
7/23/2017 9:35,79,59
7/23/2017 9:55,80,56
7/23/2017 10:15,80,56
7/23/2017 10:35,80,53
7/23/2017 10:55,80,53
7/23/2017 11:15,81,50
7/23/2017 11:35,80,47
7/23/2017 11:55,80,47
7/23/2017 12:15,80,40
7/23/2017 12:35,80,42
7/23/2017 12:55,80,40
7/23/2017 13:15,80,42
7/23/2017 13:35,80,56
7/23/2017 13:55,79,59
7/23/2017 14:15,77,59
7/23/2017 14:35,77,59
7/23/2017 14:55,77,59
7/23/2017 15:15,77,59
7/23/2017 15:35,77,62
7/23/2017 15:55,77,62
7/23/2017 16:15,78,59
7/23/2017 16:35,79,63
7/23/2017 16:55,79,63
7/23/2017 17:15,79,59
7/23/2017 17:35,81,63
7/23/2017 17:55,82,67
7/23/2017 18:15,82,67
7/23/2017 18:35,82,71
7/23/2017 18:55,82,71
7/23/2017 19:15,81,75
7/23/2017 19:35,81,75
7/23/2017 19:55,81,75
7/23/2017 20:15,81,75
7/23/2017 20:35,76,70
7/23/2017 20:55,76,70
7/23/2017 21:15,75,70
7/23/2017 21:35,74,66
7/23/2017 21:55,74,70
7/23/2017 22:15,74,70
7/23/2017 22:35,74,70
7/23/2017 22:55,73,74
7/23/2017 23:15,73,74
7/23/2017 23:35,74,79
7/23/2017 23:55,73,74
7/24/2017 0:15,73,74
7/24/2017 0:35,73,74
7/24/2017 0:55,73,74
7/24/2017 1:15,72,79
7/24/2017 1:35,72,79
7/24/2017 1:55,72,79
7/24/2017 2:15,72,79
7/24/2017 2:35,73,74
7/24/2017 2:55,73,74
7/24/2017 3:15,73,74
7/24/2017 3:35,73,74
7/24/2017 3:55,73,74
7/24/2017 4:15,73,74
7/24/2017 4:35,72,79
7/24/2017 4:55,72,79
7/24/2017 5:15,72,83
7/24/2017 5:35,72,83
7/24/2017 5:55,72,83
7/24/2017 6:15,72,79
7/24/2017 6:35,72,79
7/24/2017 6:55,73,74
7/24/2017 7:15,73,74
7/24/2017 7:35,74,79
7/24/2017 7:55,74,79
7/24/2017 8:15,75,74
7/24/2017 8:35,75,74
7/24/2017 8:55,75,70
7/24/2017 9:15,75,70
7/24/2017 9:35,76,66
7/24/2017 9:55,76,62
7/24/2017 10:15,77,59
7/24/2017 10:35,77,59
7/24/2017 10:55,77,55
7/24/2017 11:15,77,55
7/24/2017 11:35,77,55
7/24/2017 11:55,77,55
7/24/2017 12:15,78,52
7/24/2017 12:35,78,49
7/24/2017 12:55,78,49
7/24/2017 13:15,79,47
7/24/2017 13:35,79,47
7/24/2017 13:55,79,47
7/24/2017 14:15,79,44
7/24/2017 14:35,80,47
7/24/2017 14:55,80,47
7/24/2017 15:15,79,44
7/24/2017 15:35,80,47
7/24/2017 15:55,80,47
7/24/2017 16:15,80,47
7/24/2017 16:35,79,44
7/24/2017 16:55,79,44
7/24/2017 17:15,79,47
7/24/2017 17:35,79,53
7/24/2017 17:55,79,59
7/24/2017 18:15,79,59
7/24/2017 18:35,79,59
7/24/2017 18:55,81,66
7/24/2017 19:15,81,66
7/24/2017 19:35,81,75
7/24/2017 19:55,81,75
7/24/2017 20:15,81,79
7/24/2017 20:35,81,79
7/24/2017 20:55,79,79
7/24/2017 21:15,79,79
7/24/2017 21:35,78,74
7/24/2017 21:55,78,74
7/24/2017 22:15,78,74
7/24/2017 22:35,78,74
7/24/2017 22:55,77,79
7/24/2017 23:15,77,79
7/24/2017 23:35,77,79
7/24/2017 23:55,76,74
7/25/2017 0:15,76,74
7/25/2017 0:35,76,74
7/25/2017 0:55,76,74
7/25/2017 1:15,76,74
7/25/2017 1:35,76,74
7/25/2017 1:55,75,74
7/25/2017 2:15,75,74
7/25/2017 2:35,74,79
7/25/2017 2:55,74,79
7/25/2017 3:15,74,79
7/25/2017 3:35,74,79
7/25/2017 3:55,74,83
7/25/2017 4:15,74,83
7/25/2017 4:35,74,83
7/25/2017 4:55,73,89
7/25/2017 5:15,73,89
7/25/2017 5:35,74,83
7/25/2017 5:55,74,83
7/25/2017 6:15,72,79
7/25/2017 6:35,72,79
7/25/2017 6:55,71,65
7/25/2017 7:15,71,65
7/25/2017 7:35,71,65
7/25/2017 7:55,69,61
7/25/2017 8:15,70,58
7/25/2017 8:35,70,58
7/25/2017 8:55,71,58
7/25/2017 9:15,71,58
7/25/2017 9:35,71,58
7/25/2017 9:55,71,51
7/25/2017 10:15,72,49
7/25/2017 10:35,72,46
7/25/2017 10:55,71,51
7/25/2017 11:15,72,49
7/25/2017 11:35,72,46
7/25/2017 11:55,72,46
7/25/2017 12:15,73,43
7/25/2017 12:35,72,41
7/25/2017 12:55,73,41
7/25/2017 13:15,73,38
7/25/2017 13:35,73,38
7/25/2017 13:55,72,34
7/25/2017 14:15,71,36
7/25/2017 14:35,72,34
7/25/2017 14:55,71,32
7/25/2017 15:15,71,36
7/25/2017 15:35,73,38
7/25/2017 15:55,73,38
7/25/2017 16:15,73,38
7/25/2017 16:35,73,38
7/25/2017 16:55,72,41
7/25/2017 17:15,72,41
7/25/2017 17:35,72,46
7/25/2017 17:55,72,43
7/25/2017 18:15,71,51
7/25/2017 18:35,70,55
7/25/2017 18:55,70,55
7/25/2017 19:15,70,58
7/25/2017 19:35,69,61
7/25/2017 19:55,69,61
7/25/2017 20:15,68,69
7/25/2017 20:35,68,69
7/25/2017 20:55,68,69
7/25/2017 21:15,69,74
7/25/2017 21:35,69,78
7/25/2017 21:55,69,78
